Koordinatensystem : Lambert konform konisch
Rechtswert        : 4020500 Meter
Hochwert          : 2306500 Meter
Hoehenlage        : 822 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4020500 2306500  1  1 24 -17.5  920 200  1.1 0  1.0  86    0    0 155 -238  1
4020500 2306500  1  2  1 -16.8  920 150  0.8 2  0.9  87    0    0 157 -237  1
4020500 2306500  1  2  2 -17.1  919 120  0.3 1  1.0  89    0    0 161 -236  1
4020500 2306500  1  2  3 -18.5  918 130  0.9 8  0.9  88    0    0 182 -235  1
4020500 2306500  1  2  4 -19.6  918 140  1.1 2  0.8  86    0    0 184 -234  1
4020500 2306500  1  2  5 -20.4  918 150  0.9 2  0.7  84    0    0 158 -234  1
4020500 2306500  1  2  6 -20.2  917 140  0.7 0  0.7  85    0    0 150 -233  1
4020500 2306500  1  2  7 -20.3  917 140  0.9 0  0.7  86    0    0 142 -232  1
4020500 2306500  1  2  8 -19.8  917 140  0.3 1  0.7  86    0    0 145 -231  1
4020500 2306500  1  2  9 -20.9  916 130  0.5 1  0.7  85   13   13 148 -231  1
4020500 2306500  1  2 10 -19.3  916 140  1.1 0  0.7  84  127   26 143 -235  1
4020500 2306500  1  2 11 -16.0  917 140  0.9 0  0.9  86  227   46 144 -249  1
4020500 2306500  1  2 12 -14.9  918 150  0.9 0  1.1  85  189   47 150 -271  1
4020500 2306500  1  2 13 -14.1  917 150  0.7 0  1.1  84   39  120 151 -295  1
4020500 2306500  1  2 14 -12.3  917 150  0.6 0  1.2  82   18  103 155 -308  1
4020500 2306500  1  2 15 -11.1  916 160  0.9 0  1.4  80   16   76 159 -309  1
4020500 2306500  1  2 16 -16.5  915 160  1.2 1  1.2  83   18   37 158 -302  1
4020500 2306500  1  2 17 -16.5  914 150  1.1 3  1.0  82    1    9 164 -295  1
4020500 2306500  1  2 18 -15.2  914 150  1.1 2  1.0  83    0    0 170 -291  1
4020500 2306500  1  2 19 -17.7  914 150  0.9 0  1.0  86    0    0 156 -291  1
4020500 2306500  1  2 20 -17.5  912 150  1.0 1  0.9  86    0    0 150 -291  1
4020500 2306500  1  2 21 -17.2  912 160  0.6 1  0.9  87    0    0 156 -293  1
4020500 2306500  1  2 22 -15.0  912 150  0.7 3  1.1  88    0    0 169 -295  1
4020500 2306500  1  2 23 -15.4  912 150  0.4 3  1.1  87    0    0 181 -297  1
4020500 2306500  1  2 24 -15.0  911 169  0.0 0  1.1  85    0    0 169 -300  1
4020500 2306500  1  3  1 -14.1  912 150  0.2 5  1.2  86    0    0 180 -303  1
4020500 2306500  1  3  2 -12.2  912 230  0.2 6  1.3  87    0    0 213 -307  1
4020500 2306500  1  3  3 -10.1  912 150  0.2 4  1.6  87    0    0 216 -309  1
4020500 2306500  1  3  4 -11.0  912 190  0.2 5  1.7  88    0    0 215 -309  1
4020500 2306500  1  3  5  -8.4  912 138  0.9 5  1.8  87    0    0 224 -309  1
4020500 2306500  1  3  6  -8.1  912 159  0.1 6  2.0  87    0    0 233 -310  1
4020500 2306500  1  3  7  -7.5  911  98  0.0 6  2.0  87    0    0 241 -311  1
4020500 2306500  1  3  8  -8.4  911 108  0.0 6  2.1  89    0    0 240 -312  1
4020500 2306500  1  3  9 -11.5  911 150  0.0 6  1.7  88    9   16 234 -313  1
4020500 2306500  1  3 10  -8.3  910 143  0.0 6  1.7  86   32   56 234 -316  1
4020500 2306500  1  3 11  -6.7  911 170  0.0 6  2.0  83  112   77 240 -321  1
4020500 2306500  1  3 12  -3.7  911 170  0.1 7  2.2  78   82  117 250 -326  1
4020500 2306500  1  3 13  -0.5  911 200  0.1 8  2.6  73    4  109 267 -329  1
4020500 2306500  1  3 14   1.1  911 160  0.4 7  2.8  66   28  115 274 -330  1
4020500 2306500  1  3 15  -1.0  911 144  0.8 5  2.8  66   66   80 261 -330  1
4020500 2306500  1  3 16  -3.6  910 121  0.4 5  2.6  73   59   37 246 -328  1
4020500 2306500  1  3 17  -2.4  910 127  0.3 7  2.7  78    0    4 252 -324  1
4020500 2306500  1  3 18  -3.8  910 160  0.1 7  2.8  83    0    0 261 -322  1
4020500 2306500  1  3 19  -4.8  909 150  0.4 4  2.6  85    0    0 243 -320  1
4020500 2306500  1  3 20  -5.2  910 115  0.1 3  2.5  84    0    0 222 -318  1
4020500 2306500  1  3 21  -5.9  910 190  0.3 1  2.4  88    0    0 204 -317  1
4020500 2306500  1  3 22  -7.9  910 124  0.2 0  2.3  90    0    0 187 -316  1
4020500 2306500  1  3 23  -7.3  910 144  0.1 0  2.1  89    0    0 181 -315  1
4020500 2306500  1  3 24  -6.1  910 150  0.2 3  2.3  90    0    0 198 -316  1
4020500 2306500  1  4  1  -5.6  911 139  0.1 2  2.4  90    0    0 209 -316  1
4020500 2306500  1  4  2  -5.0  911 144  0.1 1  2.5  88    0    0 202 -317  1
4020500 2306500  1  4  3  -5.5  911  40  0.2 0  2.5  86    0    0 198 -317  1
4020500 2306500  1  4  4  -6.1  912 127  0.1 0  2.3  84    0    0 193 -317  1
4020500 2306500  1  4  5  -5.2  912 152  0.2 0  2.4  87    0    0 196 -317  1
4020500 2306500  1  4  6  -4.3  913 250  0.2 5  2.8  93    0    0 219 -317  1
4020500 2306500  1  4  7   1.2  914 170  0.3 5  3.2  86    0    0 247 -318  1
4020500 2306500  1  4  8   2.1  916 180  0.2 6  3.4  72    0    0 260 -318  1
4020500 2306500  1  4  9   3.6  917 150  0.3 6  3.5  68    1   14 267 -318  1
4020500 2306500  1  4 10   5.7  918 150  1.8 7  3.4  59   56   56 275 -319  1
4020500 2306500  1  4 11   4.4  919 170  3.8 2  3.1  51  139   75 256 -321  1
4020500 2306500  1  4 12   3.0  918 138  0.3 2  3.0  56  143  108 227 -324  1
4020500 2306500  1  4 13   4.3  918 330  0.2 4  3.2  59  110  127 236 -328  1
4020500 2306500  1  4 14  10.2  918 150  1.8 3  3.1  44  121  109 250 -330  1
4020500 2306500  1  4 15   7.6  919 150  3.1 6  3.0  38   45   91 265 -330  1
4020500 2306500  1  4 16   3.3  919  75  0.1 7  3.2  52    7   42 277 -329  1
4020500 2306500  1  4 17   0.6  918 170  0.1 6  3.3  69    2   10 269 -326  1
4020500 2306500  1  4 18  -0.8  918   0  0.0 5  3.2  76    0    0 252 -324  1
4020500 2306500  1  4 19  -0.8  918 150  0.1 4  3.1  80    0    0 238 -323  1
4020500 2306500  1  4 20   1.3  918 190  0.2 4  3.3  77    0    0 235 -323  1
4020500 2306500  1  4 21   4.0  920 140  1.5 5  3.4  67    0    0 246 -322  1
4020500 2306500  1  4 22   3.5  920 170  0.7 6  3.5  64    0    0 261 -322  1
4020500 2306500  1  4 23   2.4  919  30  0.9 5  3.5  67    0    0 259 -322  1
4020500 2306500  1  4 24  -0.1  919 130  1.0 5  3.1  69    0    0 245 -323  1
4020500 2306500  1  5  1  -2.7  918 330  0.1 5  2.8  76    0    0 237 -323  1
4020500 2306500  1  5  2  -3.9  918 250  0.1 6  2.7  82    0    0 237 -323  1
4020500 2306500  1  5  3  -1.9  919 140  0.1 4  2.8  83    0    0 231 -324  1
4020500 2306500  1  5  4  -2.0  920 160  0.5 4  3.0  83    0    0 221 -325  1
4020500 2306500  1  5  5  -1.5  919  50  0.3 5  3.1  84    0    0 227 -324  1
4020500 2306500  1  5  6  -1.5  919  60  0.1 7  3.2  85    0    0 248 -325  1
4020500 2306500  1  5  7  -2.3  918  40  0.1 7  3.1  86    0    0 263 -326  1
4020500 2306500  1  5  8  -1.7  918 190  0.2 7  3.1  87    0    0 263 -329  1
4020500 2306500  1  5  9  -1.5  918 180  0.0 7  3.3  88    4   22 264 -330  1
4020500 2306500  1  5 10  -1.2  918 100  0.1 7  3.3  88    9   70 262 -330  1
4020500 2306500  1  5 11   0.8  919 100  0.0 7  3.4  82    1   83 263 -330  1
4020500 2306500  1  5 12   1.4  918 138  0.1 8  3.5  78    3  112 280 -330  1
4020500 2306500  1  5 13   2.4  919  60  0.1 7  3.7  78    2  112 284 -331  1
4020500 2306500  1  5 14   1.6  918 290  0.8 8  3.8  79    0   70 288 -331  1
4020500 2306500  1  5 15   3.2  918  50  1.9 7  3.8  77    2   80 290 -331  1
4020500 2306500  1  5 16   1.7  918 170  0.9 8  3.8  75   23   72 291 -330  1
4020500 2306500  1  5 17   2.2  918 150  1.8 8  3.7  76    0    6 303 -330  1
4020500 2306500  1  5 18   3.0  918 170  2.1 8  3.7  74    0    0 306 -328  1
4020500 2306500  1  5 19   2.0  918 230  0.4 8  3.8  75    0    0 307 -328  1
4020500 2306500  1  5 20   0.6  917 151  0.8 8  3.7  81    0    0 305 -330  1
4020500 2306500  1  5 21   0.4  916 117  0.1 8  3.7  85    0    0 304 -330  1
4020500 2306500  1  5 22   0.9  916 110  0.2 7  3.8  86    0    0 297 -330  1
4020500 2306500  1  5 23   0.3  915 100  0.7 7  3.8  87    0    0 292 -328  1
4020500 2306500  1  5 24   0.1  915  79  0.2 7  3.7  88    0    0 292 -325  1
4020500 2306500  1  6  1   0.1  913 150  0.1 8  3.8  89    0    0 299 -324  1
4020500 2306500  1  6  2   0.6  913 140  1.5 8  3.9  89    0    0 307 -324  1
4020500 2306500  1  6  3   0.5  913 260  0.7 8  3.9  90    0    0 308 -324  1
4020500 2306500  1  6  4   0.2  913 210  0.5 8  4.0  92    0    0 309 -325  1
4020500 2306500  1  6  5   0.4  913 120  0.3 8  4.1  94    0    0 309 -327  1
4020500 2306500  1  6  6   0.3  913 180  0.4 8  4.1  95    0    0 310 -330  1
4020500 2306500  1  6  7   1.1  914 150  1.6 8  4.2  95    0    0 312 -331  1
4020500 2306500  1  6  8   1.2  914 150  2.6 8  4.3  94    0    0 313 -331  1
4020500 2306500  1  6  9   1.2  915 150  1.5 8  4.3  94    0   13 313 -331  1
4020500 2306500  1  6 10   1.4  915 140  1.2 8  4.4  95    0   41 313 -331  1
4020500 2306500  1  6 11   1.8  916 150  1.2 8  4.5  94    0   54 314 -331  1
4020500 2306500  1  6 12   2.0  918 150  1.5 7  4.5  94    0   54 309 -331  1
4020500 2306500  1  6 13   3.8  918  80  1.1 8  4.5  88    0   45 310 -331  1
4020500 2306500  1  6 14   3.0  919  50  2.2 8  4.5  83    0   38 317 -331  1
4020500 2306500  1  6 15   4.0  920  40  2.2 8  4.3  81    0   29 317 -331  1
4020500 2306500  1  6 16   2.2  921 160  2.2 8  4.3  83    0   16 316 -331  1
4020500 2306500  1  6 17   1.7  921 130  3.0 8  4.3  90    0    3 312 -331  1
4020500 2306500  1  6 18   3.5  922  90  1.7 8  4.2  84    0    0 315 -331  1
4020500 2306500  1  6 19   1.3  923 150  2.4 8  4.2  85    0    0 314 -331  1
4020500 2306500  1  6 20   1.2  924 140  2.4 8  4.2  93    0    0 311 -331  1
4020500 2306500  1  6 21   1.0  924 160  0.9 8  4.2  94    0    0 311 -331  1
4020500 2306500  1  6 22   1.2  924 160  1.3 6  4.2  94    0    0 299 -331  1
4020500 2306500  1  6 23   1.6  924 170  1.3 6  4.4  95    0    0 289 -331  1
4020500 2306500  1  6 24   1.1  924 180  0.7 4  4.3  95    0    0 277 -331  1
4020500 2306500  1  7  1   1.1  924 150  0.1 5  4.3  95    0    0 271 -331  1
4020500 2306500  1  7  2   1.1  924 170  0.3 6  4.3  95    0    0 282 -331  1
4020500 2306500  1  7  3   1.5  924 150  0.1 6  4.4  95    0    0 289 -333  1
4020500 2306500  1  7  4   1.2  923 240  0.0 6  4.4  95    0    0 289 -338  1
4020500 2306500  1  7  5   2.0  922 160  0.7 6  4.5  96    0    0 290 -341  1
4020500 2306500  1  7  6   2.7  921 150  0.3 8  4.7  95    0    0 304 -341  1
4020500 2306500  1  7  7   2.0  921 160  0.0 7  4.7  94    0    0 310 -341  1
4020500 2306500  1  7  8   2.0  919 140  0.2 8  4.6  95    0    0 310 -342  1
4020500 2306500  1  7  9   2.9  919 170  0.4 7  4.8  96    0   11 312 -345  1
4020500 2306500  1  7 10   2.5  920 140  0.5 8  4.9  96    0   29 314 -348  1
4020500 2306500  1  7 11   3.7  919 150  2.2 8  5.0  96   30   64 320 -350  1
4020500 2306500  1  7 12   3.0  920 261  1.2 7  5.1  95    0   86 313 -352  1
4020500 2306500  1  7 13   5.9  921 300  4.7 8  4.9  85    0   54 313 -352  1
4020500 2306500  1  7 14   5.0  922 235  2.2 8  4.7  76    0   38 318 -347  1
4020500 2306500  1  7 15   6.1  923 180  3.4 7  4.5  72    0   34 312 -344  1
4020500 2306500  1  7 16   5.2  923 204  2.8 6  4.4  72    0   26 302 -342  1
4020500 2306500  1  7 17   5.4  925 184  3.3 7  4.5  74    0    8 300 -339  1
4020500 2306500  1  7 18   4.4  926  70  3.5 8  4.4  74    0    0 306 -335  1
4020500 2306500  1  7 19   2.7  926 343  0.7 7  4.3  80    0    0 300 -332  1
4020500 2306500  1  7 20   2.6  927 180  1.7 7  4.2  83    0    0 292 -331  1
4020500 2306500  1  7 21   2.0  928 341  2.4 8  4.2  86    0    0 296 -331  1
4020500 2306500  1  7 22   2.0  928 203  1.5 3  4.3  91    0    0 276 -330  1
4020500 2306500  1  7 23   0.6  927 190  2.5 3  4.1  89    0    0 250 -330  1
4020500 2306500  1  7 24  -0.8  927 160  0.4 2  3.8  92    0    0 239 -330  1
4020500 2306500  1  8  1  -0.4  928 160  1.1 1  3.7  94    0    0 228 -329  1
4020500 2306500  1  8  2  -1.2  927 210  1.1 3  3.6  93    0    0 231 -329  1
4020500 2306500  1  8  3  -1.8  927 190  1.0 2  3.4  91    0    0 233 -329  1
4020500 2306500  1  8  4  -2.7  927 201  0.5 0  3.2  91    0    0 215 -328  1
4020500 2306500  1  8  5  -2.4  927 180  1.5 2  3.2  92    0    0 213 -328  1
4020500 2306500  1  8  6  -3.3  928 140  0.4 1  3.0  91    0    0 217 -327  1
4020500 2306500  1  8  7  -4.5  927 120  0.4 1  2.9  93    0    0 209 -326  1
4020500 2306500  1  8  8  -4.5  927 190  0.1 1  2.8  93    0    0 207 -324  1
4020500 2306500  1  8  9  -5.1  928 140  1.1 1  2.7  92   15    5 206 -322  1
4020500 2306500  1  8 10  -4.2  928 140  0.8 0  2.7  92   64   13 201 -323  1
4020500 2306500  1  8 11  -2.3  928 140  0.8 0  2.8  87  108   23 199 -326  1
4020500 2306500  1  8 12  -1.2  928 150  0.7 0  3.0  83   15   87 202 -328  1
4020500 2306500  1  8 13  -0.4  928 150  0.7 1  3.2  82    0   88 208 -331  1
4020500 2306500  1  8 14   0.3  928 180  0.9 2  3.4  83    0   66 219 -335  1
4020500 2306500  1  8 15  -0.1  927 160  1.6 3  3.6  86    0   53 230 -336  1
4020500 2306500  1  8 16  -0.1  926 170  1.7 2  3.5  86    0   32 228 -332  1
4020500 2306500  1  8 17  -1.8  926 160  1.5 2  3.2  84    0    6 218 -330  1
4020500 2306500  1  8 18  -4.0  925 150  0.8 2  2.8  84    0    0 209 -329  1
4020500 2306500  1  8 19  -4.1  925 140  0.7 3  2.6  86    0    0 209 -326  1
4020500 2306500  1  8 20  -4.8  925 150  1.0 3  2.7  89    0    0 211 -323  1
4020500 2306500  1  8 21  -5.0  924 150  0.6 4  2.6  90    0    0 213 -323  1
4020500 2306500  1  8 22  -6.5  924 150  0.5 2  2.4  87    0    0 204 -322  1
4020500 2306500  1  8 23  -7.0  924 140  0.1 1  2.1  86    0    0 186 -320  1
4020500 2306500  1  8 24  -6.9  923 150  0.2 1  2.2  87    0    0 179 -318  1
4020500 2306500  1  9  1  -6.8  923 150  0.0 0  2.2  89    0    0 173 -318  1
4020500 2306500  1  9  2  -7.2  923 140  0.2 1  2.2  88    0    0 169 -320  1
4020500 2306500  1  9  3  -7.1  922 170  0.1 0  2.1  87    0    0 166 -321  1
4020500 2306500  1  9  4  -6.8  922 170  0.0 2  2.1  87    0    0 169 -323  1
4020500 2306500  1  9  5  -6.6  922 200  0.1 5  2.2  87    0    0 198 -324  1
4020500 2306500  1  9  6  -5.7  922 170  0.1 6  2.3  87    0    0 226 -325  1
4020500 2306500  1  9  7  -0.4  923 160  2.5 6  2.5  75    0    0 243 -327  1
4020500 2306500  1  9  8  -0.7  924 180  1.3 7  2.7  67    0    0 257 -328  1
4020500 2306500  1  9  9  -1.5  924 110  0.0 8  2.9  76    0   12 272 -330  1
4020500 2306500  1  9 10  -0.5  924 160  0.6 7  3.2  82    4   66 275 -330  1
4020500 2306500  1  9 11   0.7  924 120  0.3 7  3.4  82    9  112 274 -333  1
4020500 2306500  1  9 12   2.1  925 170  0.4 8  3.6  78    0   86 286 -337  1
4020500 2306500  1  9 13   1.6  924 350  0.8 7  3.6  76   32  173 289 -338  1
4020500 2306500  1  9 14   2.3  924   0  0.3 7  3.7  78   13  138 282 -338  1
4020500 2306500  1  9 15   4.0  923 170  0.3 8  3.8  74    1   82 295 -338  1
4020500 2306500  1  9 16   3.0  924 150  0.8 7  4.0  76    0   38 297 -338  1
4020500 2306500  1  9 17   2.5  923 132  0.3 6  4.1  81    0    7 282 -338  1
4020500 2306500  1  9 18   1.9  923 130  0.8 8  4.0  83    0    0 290 -338  1
4020500 2306500  1  9 19   2.1  924 230  0.9 8  4.0  83    0    0 303 -338  1
4020500 2306500  1  9 20   1.6  924 120  1.0 8  4.0  84    0    0 303 -339  1
4020500 2306500  1  9 21   1.9  924 138  1.1 8  4.2  88    0    0 302 -339  1
4020500 2306500  1  9 22   2.2  925 140  1.2 7  4.3  90    0    0 297 -338  1
4020500 2306500  1  9 23   1.4  925 160  2.5 7  4.2  89    0    0 289 -338  1
4020500 2306500  1  9 24   1.5  925 200  0.5 6  4.2  91    0    0 282 -338  1
4020500 2306500  1 10  1   0.5  925 150  1.9 6  4.1  93    0    0 275 -337  1
4020500 2306500  1 10  2   0.0  924 131  0.4 4  3.8  91    0    0 262 -337  1
4020500 2306500  1 10  3  -1.6  924 150  0.0 3  3.6  92    0    0 242 -337  1
4020500 2306500  1 10  4  -2.1  924 130  0.5 2  3.4  94    0    0 229 -335  1
4020500 2306500  1 10  5  -1.1  924 170  1.4 1  3.5  94    0    0 219 -332  1
4020500 2306500  1 10  6  -2.2  924 180  1.2 1  3.5  95    0    0 213 -331  1
4020500 2306500  1 10  7  -2.1  923 110  0.7 4  3.4  95    0    0 227 -330  1
4020500 2306500  1 10  8  -3.0  924 140  0.8 4  3.2  94    0    0 244 -330  1
4020500 2306500  1 10  9  -2.5  924 160  0.7 4  3.2  95   19    3 244 -330  1
4020500 2306500  1 10 10  -1.1  924 140  0.7 4  3.4  92   79   16 248 -329  1
4020500 2306500  1 10 11   1.0  925 170  1.3 0  3.4  83  148   31 228 -329  1
4020500 2306500  1 10 12   1.8  926 170  2.0 0  3.5  77  120   32 209 -329  1
4020500 2306500  1 10 13   3.4  925 102  2.2 2  3.8  75   15   98 225 -336  1
4020500 2306500  1 10 14   6.4  925 160  2.4 4  3.9  66    0   79 255 -347  1
4020500 2306500  1 10 15   3.8  924 180  0.9 4  3.9  66   25   63 267 -350  1
4020500 2306500  1 10 16   2.7  923 160  1.8 5  3.9  74   10   34 267 -345  1
4020500 2306500  1 10 17   1.6  923 150  1.5 6  3.7  76    0    2 275 -338  1
4020500 2306500  1 10 18   0.2  923 160  1.5 5  3.4  77    0    0 271 -332  1
4020500 2306500  1 10 19  -1.1  922 140  0.6 4  3.3  82    0    0 256 -330  1
4020500 2306500  1 10 20  -2.8  922 150  0.1 3  3.1  86    0    0 241 -330  1
4020500 2306500  1 10 21  -2.8  922 144  0.0 3  2.9  86    0    0 234 -330  1
4020500 2306500  1 10 22  -3.8  922 140  0.0 4  2.8  86    0    0 237 -330  1
4020500 2306500  1 10 23  -3.2  921 130  0.1 4  2.9  90    0    0 242 -330  1
4020500 2306500  1 10 24  -4.1  921 180  0.1 8  2.9  92    0    0 262 -330  1
4020500 2306500  1 11  1  -3.5  921 160  0.8 1  2.8  90    0    0 247 -330  1
4020500 2306500  1 11  2  -3.6  920 160  0.7 1  2.8  88    0    0 214 -330  1
4020500 2306500  1 11  3  -5.3  920 129  0.0 2  2.6  87    0    0 217 -330  1
4020500 2306500  1 11  4  -4.8  920 160  0.7 4  2.5  86    0    0 230 -330  1
4020500 2306500  1 11  5  -4.6  919 150  0.8 2  2.5  85    0    0 231 -330  1
4020500 2306500  1 11  6  -5.5  919  79  0.7 0  2.4  84    0    0 209 -330  1
4020500 2306500  1 11  7  -5.2  918 200  0.1 1  2.5  88    0    0 202 -329  1
4020500 2306500  1 11  8  -5.1  918 150  0.2 1  2.5  88    0    0 208 -329  1
4020500 2306500  1 11  9  -5.1  918 150  0.1 2  2.5  87    8   18 212 -330  1
4020500 2306500  1 11 10  -3.2  917 110  0.0 3  2.6  84   62   53 224 -333  1
4020500 2306500  1 11 11   0.7  917 140  0.1 1  2.9  76  153   68 227 -340  1
4020500 2306500  1 11 12   8.7  918 140  3.6 1  3.2  55   60  127 232 -347  1
4020500 2306500  1 11 13  10.7  918 150  4.0 1  3.1  38  148  114 244 -352  1
4020500 2306500  1 11 14  10.2  917 140  3.8 3  3.0  34  247   50 257 -354  1
4020500 2306500  1 11 15  11.7  916 130  2.9 7  3.0  33   41   97 290 -353  1
4020500 2306500  1 11 16   7.9  915 140  2.7 6  3.2  38   53   46 304 -352  1
4020500 2306500  1 11 17  10.2  914 140  2.5 7  3.3  42    0    2 301 -349  1
4020500 2306500  1 11 18   8.0  914 150  2.8 7  3.3  42    0    0 308 -346  1
4020500 2306500  1 11 19   7.4  912 140  2.8 6  3.6  49    0    0 298 -346  1
