Koordinatensystem : Lambert konform konisch
Rechtswert        : 4197500 Meter
Hochwert          : 2677500 Meter
Hoehenlage        : 312 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4197500 2677500  1  1  1   0.0  988 307  2.0 7  3.9  98    0    0 281 -312  1
4197500 2677500  1  1  2   0.2  988 290  2.2 7  3.9  98    0    0 281 -311  1
4197500 2677500  1  1  3   0.3  988 270  2.5 8  3.9  97    0    0 287 -311  1
4197500 2677500  1  1  4   0.3  988 263  2.7 8  3.9  97    0    0 292 -310  1
4197500 2677500  1  1  5   0.2  988 256  2.9 8  3.8  97    0    0 290 -309  1
4197500 2677500  1  1  6   0.1  988 253  3.1 8  3.8  98    0    0 290 -308  1
4197500 2677500  1  1  7   0.1  988 264  3.1 7  3.8  98    0    0 284 -308  1
4197500 2677500  1  1  8   0.2  988 262  2.5 7  3.8  98    0    0 279 -307  1
4197500 2677500  1  1  9   0.1  988 252  2.4 6  3.8  97    0    5 273 -308  1
4197500 2677500  1  1 10  -0.1  987 270  3.0 8  3.7  96    0   16 276 -308  1
4197500 2677500  1  1 11   0.0  987 295  2.8 8  3.7  94    0   29 284 -310  1
4197500 2677500  1  1 12   0.0  987 279  2.6 8  3.6  93    0   43 284 -312  1
4197500 2677500  1  1 13   0.0  987 293  2.8 7  3.6  93    0   44 279 -314  1
4197500 2677500  1  1 14  -0.2  987 296  1.9 8  3.6  92    0   37 278 -314  1
4197500 2677500  1  1 15  -0.1  987 288  1.6 6  3.5  92    0   28 273 -314  1
4197500 2677500  1  1 16  -0.7  987 337  1.5 8  3.6  94    0    8 272 -313  1
4197500 2677500  1  1 17  -1.1  987  21  1.5 7  3.5  97    0    0 271 -312  1
4197500 2677500  1  1 18  -1.0  987  16  0.4 8  3.4  96    0    0 269 -310  1
4197500 2677500  1  1 19  -1.0  988  88  1.1 8  3.4  93    0    0 272 -309  1
4197500 2677500  1  1 20  -1.4  988 190  0.5 8  3.3  92    0    0 271 -308  1
4197500 2677500  1  1 21  -1.4  988 126  0.5 7  3.2  92    0    0 268 -307  1
4197500 2677500  1  1 22  -1.9  988 129  0.7 7  3.1  91    0    0 265 -306  1
4197500 2677500  1  1 23  -2.0  988 127  1.1 6  3.0  90    0    0 262 -308  1
4197500 2677500  1  1 24  -2.3  988  59  0.5 7  3.1  93    0    0 263 -308  1
4197500 2677500  1  2  1  -2.0  988  95  1.5 8  3.1  94    0    0 272 -308  1
4197500 2677500  1  2  2  -2.2  988  60  1.4 7  3.2  95    0    0 273 -308  1
4197500 2677500  1  2  3  -2.2  988 111  1.5 8  3.2  95    0    0 273 -307  1
4197500 2677500  1  2  4  -2.6  988 119  1.7 6  3.0  93    0    0 269 -306  1
4197500 2677500  1  2  5  -2.7  988 116  1.8 8  2.9  91    0    0 267 -304  1
4197500 2677500  1  2  6  -3.4  987  95  0.8 4  2.8  89    0    0 258 -303  1
4197500 2677500  1  2  7  -3.9  987 110  2.6 6  2.7  90    0    0 247 -303  1
4197500 2677500  1  2  8  -3.7  987  81  1.1 5  2.6  89    0    0 249 -303  1
4197500 2677500  1  2  9  -3.4  987 119  1.6 5  2.6  88    8   10 245 -305  1
4197500 2677500  1  2 10  -3.0  987  81  1.7 5  2.6  86   47   40 245 -307  1
4197500 2677500  1  2 11  -2.7  988  51  1.9 4  2.7  85   76   73 241 -309  1
4197500 2677500  1  2 12  -1.8  988  71  2.7 3  2.8  85   78  101 234 -312  1
4197500 2677500  1  2 13  -1.2  987  69  3.3 3  2.9  82  103   99 232 -313  1
4197500 2677500  1  2 14  -0.9  986  83  2.1 3  2.8  79   72   95 232 -312  1
4197500 2677500  1  2 15  -1.3  986  75  2.1 6  2.9  80    8   62 245 -311  1
4197500 2677500  1  2 16  -1.4  986  60  2.5 7  2.9  83    0   10 259 -310  1
4197500 2677500  1  2 17  -1.6  985  70  3.0 7  3.0  85    0    0 261 -308  1
4197500 2677500  1  2 18  -1.6  985  72  3.0 7  3.0  86    0    0 260 -303  1
4197500 2677500  1  2 19  -1.5  984  81  2.2 7  3.0  85    0    0 259 -299  1
4197500 2677500  1  2 20  -1.4  984  97  3.4 7  2.8  81    0    0 259 -297  1
4197500 2677500  1  2 21  -1.7  983  93  3.1 7  2.7  78    0    0 259 -297  1
4197500 2677500  1  2 22  -1.7  983  91  3.2 8  2.7  79    0    0 263 -298  1
4197500 2677500  1  2 23  -1.8  982  94  3.8 8  2.7  80    0    0 268 -298  1
4197500 2677500  1  2 24  -1.9  982  74  2.7 7  2.7  80    0    0 265 -298  1
4197500 2677500  1  3  1  -2.2  981  85  3.0 8  2.7  80    0    0 267 -297  1
4197500 2677500  1  3  2  -2.3  980  74  2.9 7  2.7  81    0    0 267 -296  1
4197500 2677500  1  3  3  -2.3  980  81  3.1 6  2.7  81    0    0 258 -295  1
4197500 2677500  1  3  4  -2.5  979  87  2.7 8  2.7  81    0    0 263 -294  1
4197500 2677500  1  3  5  -2.6  979  86  2.3 8  2.6  81    0    0 272 -293  1
4197500 2677500  1  3  6  -2.5  979 100  3.5 8  2.6  80    0    0 272 -292  1
4197500 2677500  1  3  7  -2.4  978 116  3.8 8  2.5  78    0    0 272 -292  1
4197500 2677500  1  3  8  -2.9  978 109  4.2 8  2.5  78    0    0 270 -291  1
4197500 2677500  1  3  9  -2.8  978 116  4.5 8  2.5  79    0    8 268 -290  1
4197500 2677500  1  3 10  -2.8  978 111  4.5 8  2.5  78    2   35 267 -290  1
4197500 2677500  1  3 11  -2.5  978 108  4.5 7  2.5  77    6   62 264 -292  1
4197500 2677500  1  3 12  -2.2  978 129  4.7 8  2.5  76    0   63 266 -295  1
4197500 2677500  1  3 13  -1.9  977 137  4.5 7  2.6  76    4   82 267 -297  1
4197500 2677500  1  3 14  -1.6  976 145  2.6 8  2.6  75    0   50 269 -299  1
4197500 2677500  1  3 15  -1.6  976 127  3.5 7  2.6  74    2   48 269 -301  1
4197500 2677500  1  3 16  -1.4  976  86  3.7 8  2.6  74   12   22 270 -303  1
4197500 2677500  1  3 17  -1.5  976 120  4.5 8  2.6  74    0    0 276 -303  1
4197500 2677500  1  3 18  -1.6  977 125  3.6 7  2.6  74    0    0 270 -303  1
4197500 2677500  1  3 19  -1.6  977  94  3.3 7  2.6  74    0    0 265 -302  1
4197500 2677500  1  3 20  -1.9  977  96  3.8 7  2.5  74    0    0 265 -301  1
4197500 2677500  1  3 21  -2.0  977  70  3.4 5  2.5  74    0    0 255 -300  1
4197500 2677500  1  3 22  -2.2  977  72  3.8 5  2.5  74    0    0 245 -299  1
4197500 2677500  1  3 23  -2.4  977  74  2.6 5  2.5  76    0    0 244 -298  1
4197500 2677500  1  3 24  -2.6  978 108  4.6 8  2.5  76    0    0 256 -297  1
4197500 2677500  1  4  1  -2.9  977  99  3.4 8  2.5  76    0    0 267 -297  1
4197500 2677500  1  4  2  -3.5  978 118  3.5 6  2.4  77    0    0 255 -296  1
4197500 2677500  1  4  3  -3.4  978 117  2.4 5  2.3  77    0    0 241 -296  1
4197500 2677500  1  4  4  -3.8  978 120  2.8 1  2.3  77    0    0 220 -296  1
4197500 2677500  1  4  5  -4.1  978 114  3.8 3  2.3  78    0    0 211 -295  1
4197500 2677500  1  4  6  -4.4  978 125  2.3 2  2.2  77    0    0 213 -295  1
4197500 2677500  1  4  7  -4.5  978 127  2.7 3  2.2  77    0    0 212 -294  1
4197500 2677500  1  4  8  -4.2  978 134  2.0 3  2.2  77    0    0 216 -294  1
4197500 2677500  1  4  9  -4.0  979 151  1.2 5  2.2  76    1   11 223 -293  1
4197500 2677500  1  4 10  -3.5  979 144  2.4 6  2.2  75    2   40 236 -294  1
4197500 2677500  1  4 11  -3.1  979 138  3.2 7  2.3  74   38   91 248 -296  1
4197500 2677500  1  4 12  -2.3  979 127  3.2 6  2.3  72  111  105 250 -300  1
4197500 2677500  1  4 13  -1.9  979 147  2.3 3  2.3  70   90  119 233 -302  1
4197500 2677500  1  4 14  -2.0  979 146  3.1 4  2.4  70   45  110 223 -304  1
4197500 2677500  1  4 15  -1.9  978 145  2.5 6  2.4  71   24   77 238 -303  1
4197500 2677500  1  4 16  -2.8  979 138  2.4 7  2.5  75    0   25 253 -301  1
4197500 2677500  1  4 17  -3.0  979 149  3.7 7  2.4  77    0    0 255 -298  1
4197500 2677500  1  4 18  -2.8  979 148  3.0 6  2.4  77    0    0 249 -296  1
4197500 2677500  1  4 19  -2.5  979 129  3.4 4  2.4  76    0    0 233 -296  1
4197500 2677500  1  4 20  -2.2  979 125  2.5 4  2.5  75    0    0 222 -296  1
4197500 2677500  1  4 21  -1.9  979 153  2.1 5  2.5  74    0    0 229 -295  1
4197500 2677500  1  4 22  -1.6  979 138  1.6 5  2.5  74    0    0 237 -294  1
4197500 2677500  1  4 23  -1.2  978 139  3.1 6  2.6  73    0    0 244 -294  1
4197500 2677500  1  4 24  -1.1  978 148  2.4 5  2.6  72    0    0 244 -294  1
4197500 2677500  1  5  1  -0.9  978 167  2.4 4  2.6  72    0    0 232 -293  1
4197500 2677500  1  5  2  -1.2  978 155  3.1 4  2.6  72    0    0 225 -293  1
4197500 2677500  1  5  3  -1.2  978 144  3.3 4  2.6  74    0    0 222 -293  1
4197500 2677500  1  5  4  -0.5  978 166  2.2 7  2.7  73    0    0 243 -294  1
4197500 2677500  1  5  5  -0.5  978 135  4.9 5  2.7  72    0    0 250 -294  1
4197500 2677500  1  5  6  -0.3  977 133  4.3 8  2.7  72    0    0 257 -293  1
4197500 2677500  1  5  7  -0.1  976 150  2.6 7  2.7  71    0    0 274 -293  1
4197500 2677500  1  5  8   0.3  977 169  2.4 7  2.7  69    0    0 265 -294  1
4197500 2677500  1  5  9  -0.4  977 150  3.1 7  2.7  70    0    8 265 -296  1
4197500 2677500  1  5 10  -0.1  977 146  4.9 8  2.7  71    1   35 275 -298  1
4197500 2677500  1  5 11   0.0  976 155  4.8 8  2.8  71    0   46 288 -301  1
4197500 2677500  1  5 12   0.4  975 150  3.7 8  2.9  73    1   72 289 -304  1
4197500 2677500  1  5 13   1.2  976 139  2.6 8  3.1  73    2   81 292 -308  1
4197500 2677500  1  5 14   1.3  975 129  2.6 7  3.1  71    2   73 282 -312  1
4197500 2677500  1  5 15   0.4  974 153  2.1 8  3.1  73    1   49 282 -314  1
4197500 2677500  1  5 16   0.4  974 163  2.0 8  3.0  74    1   23 295 -315  1
4197500 2677500  1  5 17   2.9  975 175  4.4 7  3.2  72    0    0 288 -316  1
4197500 2677500  1  5 18   3.1  974 190  5.1 7  3.7  75    0    0 288 -316  1
4197500 2677500  1  5 19   3.3  974 190  6.3 8  3.9  79    0    0 299 -316  1
4197500 2677500  1  5 20   3.7  974 186  5.3 8  4.0  78    0    0 310 -316  1
4197500 2677500  1  5 21   3.5  973 196  6.8 8  4.0  79    0    0 311 -317  1
4197500 2677500  1  5 22   3.3  973 190  5.7 7  4.0  80    0    0 304 -319  1
4197500 2677500  1  5 23   2.0  973 180  2.8 5  3.9  81    0    0 282 -321  1
4197500 2677500  1  5 24   1.9  973 171  1.5 7  3.8  83    0    0 283 -321  1
4197500 2677500  1  6  1   1.6  972 153  3.1 6  3.8  84    0    0 291 -320  1
4197500 2677500  1  6  2   1.1  971 154  3.0 7  3.6  83    0    0 288 -320  1
4197500 2677500  1  6  3   1.6  971 152  3.0 7  3.7  84    0    0 294 -320  1
4197500 2677500  1  6  4   1.1  971 168  3.3 8  3.7  84    0    0 302 -319  1
4197500 2677500  1  6  5   1.0  970 164  3.0 7  3.6  85    0    0 302 -319  1
4197500 2677500  1  6  6   1.0  969 174  2.4 7  3.5  82    0    0 297 -319  1
4197500 2677500  1  6  7   0.5  969 155  1.9 8  3.4  82    0    0 302 -319  1
4197500 2677500  1  6  8   0.7  970 170  3.0 8  3.4  82    0    0 307 -319  1
4197500 2677500  1  6  9   1.5  970 170  3.1 8  3.6  84   14    2 309 -318  1
4197500 2677500  1  6 10   1.3  970 217  4.8 8  3.9  89    0   28 311 -318  1
4197500 2677500  1  6 11   2.2  970 227  5.4 7  4.1  91    0   45 307 -320  1
4197500 2677500  1  6 12   2.8  971 249  5.7 8  4.3  90    0   32 309 -322  1
4197500 2677500  1  6 13   3.2  971 238  5.3 7  4.5  91    0   46 311 -325  1
4197500 2677500  1  6 14   3.4  972 249  5.7 7  4.4  88    0   42 306 -328  1
4197500 2677500  1  6 15   3.2  973 249  5.1 8  4.3  86    0   19 311 -328  1
4197500 2677500  1  6 16   3.5  974 267  6.7 7  4.2  84    0    6 311 -326  1
4197500 2677500  1  6 17   2.8  975 260  4.7 7  4.2  84    0    0 304 -325  1
4197500 2677500  1  6 18   3.0  977 269  6.0 7  4.2  86    0    0 303 -323  1
4197500 2677500  1  6 19   2.5  978 257  3.2 7  4.2  87    0    0 302 -322  1
4197500 2677500  1  6 20   2.4  979 235  3.4 7  4.0  86    0    0 301 -322  1
4197500 2677500  1  6 21   2.3  980 236  3.5 7  4.0  86    0    0 301 -321  1
4197500 2677500  1  6 22   2.2  980 236  3.9 7  3.9  85    0    0 301 -320  1
4197500 2677500  1  6 23   2.0  981 243  3.7 6  3.9  84    0    0 293 -319  1
4197500 2677500  1  6 24   1.4  980 219  3.7 2  3.8  86    0    0 263 -317  1
4197500 2677500  1  7  1   1.0  980 219  3.6 0  3.7  87    0    0 226 -317  1
4197500 2677500  1  7  2   0.8  980 219  3.0 0  3.7  88    0    0 212 -316  1
4197500 2677500  1  7  3   0.8  980 203  3.0 3  3.7  88    0    0 229 -316  1
4197500 2677500  1  7  4   0.3  980 196  3.3 1  3.6  87    0    0 233 -313  1
