Koordinatensystem : Lambert konform konisch
Rechtswert        : 3999500 Meter
Hochwert          : 2964500 Meter
Hoehenlage        : 8 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3999500 2964500  1  1  1  -5.9 1018  92  2.8 1  2.1  84    0    0 189 -282  0
3999500 2964500  1  1  2  -6.4 1018 116  3.4 1  1.9  80    0    0 188 -282  0
3999500 2964500  1  1  3  -6.8 1017 139  3.9 1  1.8  78    0    0 189 -281  0
3999500 2964500  1  1  4  -7.2 1016 146  4.0 2  1.8  80    0    0 200 -280  0
3999500 2964500  1  1  5  -7.7 1015 153  4.0 3  1.8  82    0    0 211 -280  0
3999500 2964500  1  1  6  -8.5 1015 157  4.2 5  1.8  86    0    0 228 -281  0
3999500 2964500  1  1  7  -8.3 1013 172  3.5 8  1.8  90    0    0 263 -284  0
3999500 2964500  1  1  8  -7.7 1013 143  3.5 8  1.9  91    0    0 281 -287  0
3999500 2964500  1  1  9  -6.9 1012 142  2.9 8  2.0  92    0    0 284 -289  0
3999500 2964500  1  1 10  -6.5 1011 136  3.7 8  2.1  93    0    8 285 -291  0
3999500 2964500  1  1 11  -5.7 1010 155  3.5 8  2.2  93    0   19 286 -293  0
3999500 2964500  1  1 12  -5.1 1009 144  3.5 8  2.3  92    0   28 289 -297  0
3999500 2964500  1  1 13  -4.9 1007 147  3.4 6  2.4  91    0   50 278 -300  0
3999500 2964500  1  1 14  -4.7 1006 138  3.4 7  2.4  90    0   62 268 -303  0
3999500 2964500  1  1 15  -4.3 1004 153  4.0 8  2.5  90    0   17 280 -305  0
3999500 2964500  1  1 16  -3.7 1003 135  4.5 8  2.6  90    0    5 288 -305  0
3999500 2964500  1  1 17  -3.2 1001 135  4.0 8  2.6  89    0    0 288 -305  0
3999500 2964500  1  1 18  -2.8  999 127  4.0 8  2.8  90    0    0 291 -305  0
3999500 2964500  1  1 19  -2.5  997 126  4.0 7  2.9  92    0    0 287 -306  0
3999500 2964500  1  1 20  -2.3  996 131  3.5 8  3.0  94    0    0 289 -307  0
3999500 2964500  1  1 21  -2.0  994 135  4.0 8  3.1  95    0    0 298 -310  0
3999500 2964500  1  1 22  -1.1  992 123  3.8 8  3.3  97    0    0 302 -312  0
3999500 2964500  1  1 23  -0.3  990 130  3.1 8  3.6  99    0    0 306 -314  0
3999500 2964500  1  1 24   0.3  988 127  3.1 8  3.8  98    0    0 312 -314  0
3999500 2964500  1  2  1   0.6  987 138  3.2 8  3.9  96    0    0 315 -315  0
3999500 2964500  1  2  2   0.7  986 103  2.8 8  4.0  98    0    0 317 -315  0
3999500 2964500  1  2  3   0.9  985 142  2.7 7  4.1  98    0    0 304 -315  0
3999500 2964500  1  2  4   1.0  985 167  3.3 8  4.1  97    0    0 306 -315  0
3999500 2964500  1  2  5   4.6  985 254  4.2 8  4.7  98    0    0 324 -315  0
3999500 2964500  1  2  6   3.7  985 295  5.9 8  5.2  99    0    0 330 -315  0
3999500 2964500  1  2  7   2.5  986 287  5.4 8  4.8  99    0    0 326 -316  0
3999500 2964500  1  2  8   1.8  987 292  4.8 8  4.5  99    0    0 324 -316  0
3999500 2964500  1  2  9   1.2  987 278  3.6 8  4.3  99    0    0 322 -319  0
3999500 2964500  1  2 10   1.0  988 305  3.0 8  4.1  98    0   32 320 -325  0
3999500 2964500  1  2 11   0.8  988 320  2.0 5  4.1  98    4   71 288 -327  0
3999500 2964500  1  2 12   0.7  988  24  1.3 7  4.0  99    0   61 277 -329  0
3999500 2964500  1  2 13   0.7  987  51  0.1 8  4.1 100    0   49 309 -334  0
3999500 2964500  1  2 14   0.7  986  64  1.8 7  4.1 100    0   33 308 -337  0
3999500 2964500  1  2 15   0.8  985  97  2.7 7  4.1  99    0   15 300 -336  0
3999500 2964500  1  2 16   0.9  984  86  2.2 8  4.0  97    0    4 307 -332  0
3999500 2964500  1  2 17   0.6  983 106  2.4 8  4.1  98    0    0 313 -328  0
3999500 2964500  1  2 18   0.4  983 107  1.9 8  4.0  98    0    0 312 -325  0
3999500 2964500  1  2 19   0.3  982 101  2.6 7  3.9  97    0    0 305 -322  0
3999500 2964500  1  2 20   0.4  982  47  3.1 8  3.9  97    0    0 306 -321  0
3999500 2964500  1  2 21   0.4  982  57  3.0 8  3.9  96    0    0 314 -322  0
3999500 2964500  1  2 22   0.4  982  58  3.3 8  3.9  96    0    0 315 -323  0
3999500 2964500  1  2 23   0.3  982  53  3.7 8  3.9  96    0    0 315 -320  0
3999500 2964500  1  2 24   0.4  982  39  3.7 8  3.8  96    0    0 313 -318  0
3999500 2964500  1  3  1   0.4  983  57  3.4 8  3.8  95    0    0 313 -316  0
3999500 2964500  1  3  2   0.3  984  51  3.3 7  3.8  95    0    0 304 -316  0
3999500 2964500  1  3  3   0.3  985  38  3.5 8  3.8  96    0    0 303 -315  0
3999500 2964500  1  3  4   0.5  986  55  3.4 8  3.9  96    0    0 310 -315  0
3999500 2964500  1  3  5   0.4  988  32  2.1 8  3.9  96    0    0 309 -314  0
3999500 2964500  1  3  6   0.2  989  28  2.2 8  3.8  96    0    0 308 -313  0
3999500 2964500  1  3  7  -0.1  990  22  1.8 8  3.8  97    0    0 307 -312  0
3999500 2964500  1  3  8  -0.3  991  22  1.8 8  3.8  99    0    0 306 -311  0
3999500 2964500  1  3  9  -0.5  993  26  2.1 8  3.7  98    0    0 305 -311  0
3999500 2964500  1  3 10  -0.7  994  44  2.0 8  3.6  97    0    9 303 -311  0
3999500 2964500  1  3 11  -0.6  995  34  2.0 8  3.5  96    0   25 303 -311  0
3999500 2964500  1  3 12  -0.6  995  54  1.9 8  3.5  96    0   32 303 -312  0
3999500 2964500  1  3 13  -0.5  995  38  2.0 8  3.5  96    0   39 304 -313  0
3999500 2964500  1  3 14  -0.5  996  32  1.8 7  3.5  95    0   39 298 -312  0
3999500 2964500  1  3 15  -0.5  996  25  1.7 8  3.5  95    0   19 297 -311  0
3999500 2964500  1  3 16  -0.5  996  43  1.5 8  3.6  96    0    6 302 -309  0
3999500 2964500  1  3 17  -0.5  997  40  1.5 8  3.6  96    0    0 301 -305  0
3999500 2964500  1  3 18  -0.5  997  21  1.6 8  3.6  97    0    0 299 -302  0
3999500 2964500  1  3 19  -0.5  997  14  1.6 7  3.6  97    0    0 292 -300  0
