Koordinatensystem : Lambert konform konisch
Rechtswert        : 3888500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 116 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3888500 2480500  1  1  1  -2.3 1009  89  2.1 4  2.8  86    0    0 234 -300  2
3888500 2480500  1  1  2  -1.6 1009  55  2.2 5  3.0  87    0    0 237 -299  2
3888500 2480500  1  1  3  -1.0 1009  70  2.2 6  3.1  87    0    0 254 -299  2
3888500 2480500  1  1  4  -0.7 1008  78  2.1 7  3.1  86    0    0 268 -299  2
3888500 2480500  1  1  5  -0.4 1007  95  1.9 7  3.1  85    0    0 258 -298  2
3888500 2480500  1  1  6  -0.2 1006 102  2.0 8  3.1  84    0    0 262 -298  2
3888500 2480500  1  1  7   0.3 1005 128  1.8 7  3.1  82    0    0 274 -298  2
3888500 2480500  1  1  8   0.4 1005 120  1.9 8  3.2  81    0    0 276 -299  2
3888500 2480500  1  1  9   0.5 1004 114  1.9 8  3.2  81    0    1 283 -299  2
3888500 2480500  1  1 10   0.6 1004 103  1.7 8  3.3  82    0   17 285 -301  2
3888500 2480500  1  1 11   0.9 1003  79  2.2 8  3.3  82    0   38 288 -305  2
3888500 2480500  1  1 12   1.4 1002  98  1.8 7  3.4  81    0   55 284 -309  2
3888500 2480500  1  1 13   1.8 1002 103  1.4 7  3.4  79    0   69 281 -313  2
3888500 2480500  1  1 14   2.0 1001 109  2.1 8  3.4  78    0   62 289 -315  2
3888500 2480500  1  1 15   2.0 1000 294  2.3 7  3.5  78    0   62 292 -316  2
3888500 2480500  1  1 16   1.9  999 321  1.7 8  3.5  78    0   34 292 -316  2
3888500 2480500  1  1 17   1.6  999 277  1.7 8  3.4  79    0    2 302 -316  2
3888500 2480500  1  1 18   1.4  998 335  2.3 8  3.4  80    0    0 302 -315  2
3888500 2480500  1  1 19   1.6  998  27  3.1 8  3.4  80    0    0 304 -314  2
3888500 2480500  1  1 20   1.7  997  20  3.2 8  3.4  78    0    0 305 -313  2
3888500 2480500  1  1 21   1.5  997  16  2.0 8  3.5  81    0    0 307 -313  2
3888500 2480500  1  1 22   0.8  997  35  0.9 8  3.8  90    0    0 307 -313  2
3888500 2480500  1  1 23   0.4  997  48  1.6 8  3.9  96    0    0 306 -313  2
