Koordinatensystem : Lambert konform konisch
Rechtswert        : 3844500 Meter
Hochwert          : 2371500 Meter
Hoehenlage        : 272 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3844500 2371500  1  2 19   4.9  990 130  2.8 7  4.1  77    0    0 302 -319  0
3844500 2371500  1  2 20   4.2  990 250  2.2 7  3.9  73    0    0 296 -319  0
3844500 2371500  1  2 21   4.0  990 158  1.3 8  4.0  77    0    0 301 -319  0
3844500 2371500  1  2 22   3.7  991 182  1.2 8  4.0  79    0    0 306 -318  0
3844500 2371500  1  2 23   3.4  991 170  1.2 8  3.9  79    0    0 305 -318  0
3844500 2371500  1  2 24   3.1  991 204  1.4 8  4.0  81    0    0 303 -318  0
3844500 2371500  1  3  1   3.2  992 234  0.9 7  4.0  82    0    0 297 -318  0
3844500 2371500  1  3  2   3.0  992 262  0.9 8  3.9  81    0    0 296 -318  0
3844500 2371500  1  3  3   3.0  992 231  1.6 8  3.9  82    0    0 302 -318  0
3844500 2371500  1  3  4   2.7  993 328  1.5 8  4.0  83    0    0 300 -318  0
3844500 2371500  1  3  5   2.6  993 339  1.2 8  4.0  85    0    0 298 -318  0
3844500 2371500  1  3  6   2.4  993 200  0.8 8  4.1  88    0    0 298 -318  0
3844500 2371500  1  3  7   2.1  993  63  1.9 8  4.1  90    0    0 296 -318  0
3844500 2371500  1  3  8   1.9  994  45  2.2 7  4.0  89    0    0 289 -318  0
3844500 2371500  1  3  9   2.1  994  20  0.6 7  4.0  89    0    0 282 -318  0
3844500 2371500  1  3 10   2.0  995  26  1.9 7  4.0  90   17   63 281 -318  0
3844500 2371500  1  3 11   2.5  995  31  1.1 5  4.0  89   16   98 269 -318  0
3844500 2371500  1  3 12   2.6  996 353  1.5 8  4.1  88    2  103 275 -318  0
3844500 2371500  1  3 13   3.1  996  48  1.9 5  4.1  86   38  136 276 -318  0
3844500 2371500  1  3 14   3.8  995  38  1.2 7  4.1  83   17  118 272 -318  0
3844500 2371500  1  3 15   3.6  995  63  1.9 8  4.1  81    8   73 291 -318  0
3844500 2371500  1  3 16   3.6  995  45  1.9 8  4.0  80    3   40 297 -318  0
3844500 2371500  1  3 17   3.2  996  58  2.2 7  4.0  81    0    4 292 -318  0
3844500 2371500  1  3 18   2.9  996  73  1.6 7  4.0  83    0    0 285 -318  0
3844500 2371500  1  3 19   2.8  996  60  1.8 7  4.0  84    0    0 283 -318  0
3844500 2371500  1  3 20   2.3  996  71  2.1 8  4.0  87    0    0 287 -318  0
3844500 2371500  1  3 21   2.3  997  60  1.5 7  4.0  89    0    0 286 -318  0
3844500 2371500  1  3 22   2.2  997  82  0.9 7  4.0  89    0    0 280 -317  0
3844500 2371500  1  3 23   2.2  996 102  1.1 8  4.0  89    0    0 287 -317  0
3844500 2371500  1  3 24   1.7  996  93  1.1 8  3.9  89    0    0 292 -316  0
3844500 2371500  1  4  1   1.2  996  79  1.8 8  3.8  90    0    0 291 -316  0
3844500 2371500  1  4  2   0.8  996  82  1.3 8  3.8  91    0    0 290 -316  0
3844500 2371500  1  4  3  -0.2  995  78  0.6 6  3.6  91    0    0 278 -316  0
3844500 2371500  1  4  4  -0.9  995  84  1.8 7  3.4  92    0    0 269 -316  0
3844500 2371500  1  4  5  -1.7  995  84  2.1 6  3.2  92    0    0 265 -315  0
3844500 2371500  1  4  6  -2.2  995  82  1.6 8  3.1  93    0    0 268 -315  0
3844500 2371500  1  4  7  -2.6  994  81  1.3 8  3.0  93    0    0 278 -315  0
3844500 2371500  1  4  8  -2.3  994  76  1.6 7  3.0  92    0    0 276 -315  0
3844500 2371500  1  4  9  -1.7  995  81  1.5 7  3.1  93    0    0 272 -315  0
3844500 2371500  1  4 10  -1.5  994  75  1.8 8  3.2  94    5   59 279 -316  0
3844500 2371500  1  4 11  -1.0  995  63  2.1 7  3.3  94   10   94 279 -317  0
3844500 2371500  1  4 12  -0.4  995  34  2.1 8  3.4  94    0   97 281 -318  0
3844500 2371500  1  4 13  -0.1  994  56  2.2 7  3.5  93    0   94 283 -318  0
3844500 2371500  1  4 14   0.5  993  53  2.5 6  3.6  93    7  110 275 -318  0
3844500 2371500  1  4 15   0.9  992  58  3.3 7  3.7  90   15   75 276 -318  0
3844500 2371500  1  4 16   0.8  991  46  2.9 8  3.6  88    0   20 288 -319  0
3844500 2371500  1  4 17   0.6  991  15  2.9 8  3.6  88    0    1 295 -319  0
3844500 2371500  1  4 18   1.4  991  21  4.0 7  3.6  87    0    0 290 -318  0
3844500 2371500  1  4 19   2.1  991  49  4.5 8  3.4  77    0    0 291 -318  0
3844500 2371500  1  4 20   1.1  990  61  3.3 8  3.3  75    0    0 297 -317  0
3844500 2371500  1  4 21   2.2  990  56  4.2 8  3.2  73    0    0 298 -316  0
3844500 2371500  1  4 22   2.2  989  59  3.4 8  2.9  63    0    0 299 -315  0
3844500 2371500  1  4 23   2.1  989  52  4.5 8  2.8  62    0    0 299 -313  0
3844500 2371500  1  4 24   2.3  988  53  4.2 8  2.8  62    0    0 300 -312  0
3844500 2371500  1  5  1   1.8  988  39  3.8 8  2.9  64    0    0 299 -311  0
3844500 2371500  1  5  2   1.5  987  52  4.3 8  3.0  69    0    0 299 -312  0
3844500 2371500  1  5  3   1.3  986  19  4.4 8  3.2  74    0    0 298 -313  0
3844500 2371500  1  5  4   0.6  986  72  2.3 8  3.3  78    0    0 297 -313  0
3844500 2371500  1  5  5   0.5  986  77  2.2 8  3.3  82    0    0 296 -314  0
3844500 2371500  1  5  6   0.9  985  22  3.4 8  3.1  77    0    0 296 -314  0
3844500 2371500  1  5  7   1.4  985 355  4.6 7  2.9  68    0    0 289 -314  0
3844500 2371500  1  5  8   0.2  984  11  2.7 5  2.9  70    0    0 267 -314  0
3844500 2371500  1  5  9  -0.3  984  22  2.0 4  3.1  80    0    0 245 -314  0
3844500 2371500  1  5 10  -0.2  984  25  2.1 4  3.1  80   60   56 236 -315  0
3844500 2371500  1  5 11   0.4  985 350  2.2 3  3.2  81  120   82 229 -316  0
3844500 2371500  1  5 12   0.9  984 322  2.4 3  3.3  81  180   91 221 -317  0
3844500 2371500  1  5 13   1.6  984 299  2.7 0  3.3  76  201   93 203 -318  0
3844500 2371500  1  5 14   3.3  983 274  2.7 1  3.3  71  195   79 194 -321  0
3844500 2371500  1  5 15   2.8  984 293  1.9 1  3.2  67  151   59 202 -322  0
3844500 2371500  1  5 16   2.4  983 348  1.9 1  3.1  66   63   47 196 -321  0
3844500 2371500  1  5 17   1.7  982 234  1.4 0  3.1  69    4   11 181 -319  0
3844500 2371500  1  5 18   0.8  982 230  1.5 1  3.1  72    0    0 186 -318  0
3844500 2371500  1  5 19   0.2  983 220  1.2 0  3.0  75    0    0 194 -318  0
3844500 2371500  1  5 20   0.1  983 238  1.5 0  3.0  76    0    0 191 -318  0
3844500 2371500  1  5 21  -0.3  983 304  2.5 0  2.9  76    0    0 195 -318  0
3844500 2371500  1  5 22  -0.6  983  70  1.7 0  2.8  75    0    0 198 -318  0
3844500 2371500  1  5 23  -1.5  983  87  0.7 0  2.8  77    0    0 199 -318  0
3844500 2371500  1  5 24  -1.7  984 109  1.9 0  2.8  79    0    0 200 -317  0
3844500 2371500  1  6  1  -2.1  984 104  0.8 0  2.7  80    0    0 201 -315  0
3844500 2371500  1  6  2  -2.3  984 104  1.0 0  2.8  83    0    0 201 -313  0
3844500 2371500  1  6  3  -2.3  985 123  2.1 1  2.7  83    0    0 204 -311  0
3844500 2371500  1  6  4  -2.3  985 109  2.5 1  2.7  82    0    0 209 -309  0
3844500 2371500  1  6  5  -3.0  985 104  1.5 1  2.7  84    0    0 209 -306  0
3844500 2371500  1  6  6  -3.6  984  87  0.7 2  2.6  87    0    0 212 -304  0
3844500 2371500  1  6  7  -3.9  985 136  0.7 3  2.6  88    0    0 220 -302  0
3844500 2371500  1  6  8  -3.9  985 302  1.5 2  2.6  88    0    0 220 -300  0
3844500 2371500  1  6  9  -5.1  985 257  1.5 2  2.5  88    0    0 214 -298  0
3844500 2371500  1  6 10  -4.3  985 269  1.5 2  2.5  90   20   80 213 -299  0
3844500 2371500  1  6 11  -3.1  987 357  1.5 4  2.7  90   38  131 224 -304  0
3844500 2371500  1  6 12  -2.1  987 354  1.4 4  2.8  88   49  167 234 -310  0
3844500 2371500  1  6 13  -1.7  987 336  1.0 4  3.0  88   55  180 235 -315  0
3844500 2371500  1  6 14  -1.1  987 329  1.3 3  3.0  85   64  167 231 -317  0
3844500 2371500  1  6 15  -1.4  988   3  1.6 0  2.9  83   61  124 215 -317  0
3844500 2371500  1  6 16  -1.4  987  25  1.4 3  3.0  84   27   70 215 -317  0
3844500 2371500  1  6 17  -1.9  988  15  1.5 3  3.0  86    1   11 228 -315  0
3844500 2371500  1  6 18  -2.1  988  43  1.6 3  3.0  89    0    0 227 -310  0
3844500 2371500  1  6 19  -2.3  988 322  1.6 5  3.0  90    0    0 235 -305  0
3844500 2371500  1  6 20  -2.0  989 279  1.6 5  3.0  90    0    0 244 -302  0
3844500 2371500  1  6 21  -1.9  989 226  2.0 5  3.0  88    0    0 245 -299  0
3844500 2371500  1  6 22  -1.9  990 200  1.1 2  2.9  87    0    0 233 -298  0
3844500 2371500  1  6 23  -2.0  990 220  1.5 2  2.9  86    0    0 220 -299  0
3844500 2371500  1  6 24  -2.3  990 219  1.5 4  2.8  84    0    0 228 -298  0
3844500 2371500  1  7  1  -2.6  991 203  2.1 3  2.8  85    0    0 232 -298  0
3844500 2371500  1  7  2  -2.6  991 191  2.1 3  2.8  87    0    0 228 -297  0
3844500 2371500  1  7  3  -3.1  991 182  2.7 6  2.7  86    0    0 243 -296  0
3844500 2371500  1  7  4  -3.4  990 219  2.1 3  2.6  84    0    0 241 -294  0
3844500 2371500  1  7  5  -3.3  990 196  1.1 3  2.5  82    0    0 227 -294  0
3844500 2371500  1  7  6  -3.4  990  26  1.3 3  2.5  83    0    0 227 -293  0
3844500 2371500  1  7  7  -3.3  991 290  1.4 4  2.5  83    0    0 233 -290  0
3844500 2371500  1  7  8  -3.6  991 262  2.2 3  2.5  84    0    0 233 -287  0
3844500 2371500  1  7  9  -3.7  992 230  1.7 4  2.5  84    0    0 231 -284  0
3844500 2371500  1  7 10  -3.1  992 236  1.9 7  2.5  83    3   62 253 -285  0
3844500 2371500  1  7 11  -2.5  992 242  2.0 6  2.5  80   31  115 264 -290  0
3844500 2371500  1  7 12  -1.6  994 208  1.6 4  2.6  77  147  125 249 -300  0
3844500 2371500  1  7 13  -0.9  993  21  1.8 2  2.7  76  203  113 230 -309  0
3844500 2371500  1  7 14  -0.5  993 295  2.2 2  2.8  76  192  103 221 -314  0
3844500 2371500  1  7 15  -0.3  992  58  2.1 2  2.8  74  143   86 222 -315  0
3844500 2371500  1  7 16  -1.4  992 100  2.4 3  2.8  78   75   56 227 -314  0
3844500 2371500  1  7 17  -1.9  993  78  2.3 4  2.8  83    7   12 236 -310  0
3844500 2371500  1  7 18  -1.9  993  59  1.4 5  2.9  85    0    0 247 -304  0
3844500 2371500  1  7 19  -2.1  993  69  1.8 6  2.8  85    0    0 257 -299  0
3844500 2371500  1  7 20  -2.1  993  66  1.6 6  2.9  86    0    0 263 -295  0
3844500 2371500  1  7 21  -2.3  993 322  1.6 5  2.9  87    0    0 258 -292  0
3844500 2371500  1  7 22  -2.1  993 330  2.0 6  2.9  87    0    0 258 -290  0
3844500 2371500  1  7 23  -2.0  993 237  1.7 7  2.9  86    0    0 268 -287  0
3844500 2371500  1  7 24  -2.0  993 345  1.2 6  2.9  86    0    0 267 -285  0
3844500 2371500  1  8  1  -2.3  993  26  1.7 6  2.9  86    0    0 262 -284  0
3844500 2371500  1  8  2  -2.5  993  52  1.9 6  2.9  88    0    0 260 -282  0
3844500 2371500  1  8  3  -2.3  993 354  1.1 6  2.9  89    0    0 261 -281  0
3844500 2371500  1  8  4  -2.8  993 357  2.3 7  2.7  85    0    0 264 -280  0
3844500 2371500  1  8  5  -2.7  992  22  1.4 5  2.6  83    0    0 257 -279  0
3844500 2371500  1  8  6  -2.8  992 350  1.4 4  2.7  84    0    0 240 -279  0
3844500 2371500  1  8  7  -3.1  992   4  2.2 5  2.6  83    0    0 238 -280  0
3844500 2371500  1  8  8  -3.2  992  17  1.7 4  2.5  83    0    0 237 -280  0
3844500 2371500  1  8  9  -3.4  993   2  1.9 4  2.5  82    0    8 231 -280  0
3844500 2371500  1  8 10  -3.4  993  31  1.1 3  2.5  82   42   76 224 -281  0
3844500 2371500  1  8 11  -2.9  994   3  1.5 3  2.5  82   89  120 220 -286  0
3844500 2371500  1  8 12  -2.2  994   8  1.7 3  2.6  82  147  142 222 -296  0
3844500 2371500  1  8 13  -1.8  995  31  1.2 1  2.7  80  175  146 214 -306  0
3844500 2371500  1  8 14  -0.7  994  27  1.4 2  2.7  76  145  138 212 -312  0
3844500 2371500  1  8 15  -0.5  994  19  1.5 2  2.7  74   80  114 220 -314  0
3844500 2371500  1  8 16  -0.7  994  15  2.1 3  2.8  75   41   69 226 -313  0
3844500 2371500  1  8 17  -1.3  995  14  1.6 5  2.7  76    2   14 239 -308  0
3844500 2371500  1  8 18  -1.9  995  37  1.3 5  2.7  78    0    0 247 -300  0
3844500 2371500  1  8 19  -2.1  995   8  0.9 2  2.7  80    0    0 233 -295  0
3844500 2371500  1  8 20  -2.6  994 337  1.4 2  2.7  83    0    0 220 -291  0
3844500 2371500  1  8 21  -2.9  995 334  0.9 3  2.7  84    0    0 224 -287  0
3844500 2371500  1  8 22  -3.0  995 311  0.6 1  2.7  86    0    0 219 -284  0
3844500 2371500  1  8 23  -3.4  995 320  0.2 2  2.7  88    0    0 215 -282  0
3844500 2371500  1  8 24  -3.6  995   3  0.0 0  2.6  89    0    0 211 -280  0
3844500 2371500  1  9  1  -3.7  995 317  0.3 0  2.6  88    0    0 201 -278  0
3844500 2371500  1  9  2  -3.9  995 322  0.4 0  2.5  87    0    0 201 -276  0
3844500 2371500  1  9  3  -4.1  995 351  0.6 3  2.5  88    0    0 213 -275  0
3844500 2371500  1  9  4  -4.3  995 347  0.9 2  2.5  88    0    0 222 -274  0
3844500 2371500  1  9  5  -4.3  995 347  1.2 3  2.5  88    0    0 221 -272  0
3844500 2371500  1  9  6  -4.6  995 343  1.3 3  2.4  87    0    0 226 -271  0
3844500 2371500  1  9  7  -4.3  995 344  1.4 6  2.4  87    0    0 239 -270  0
3844500 2371500  1  9  8  -4.0  995 352  1.3 5  2.5  88    0    0 249 -269  0
3844500 2371500  1  9  9  -4.3  996 281  1.7 3  2.5  89    0    6 237 -268  0
3844500 2371500  1  9 10  -4.0  996 293  1.2 2  2.5  89   21   77 224 -270  0
3844500 2371500  1  9 11  -3.7  996 337  1.2 2  2.5  88   45  125 221 -277  0
3844500 2371500  1  9 12  -3.2  996  20  1.7 0  2.6  87   71  159 212 -288  0
3844500 2371500  1  9 13  -3.0  996  37  1.7 2  2.6  86  101  167 213 -300  0
3844500 2371500  1  9 14  -3.0  995  54  1.8 2  2.6  86  112  143 223 -308  0
3844500 2371500  1  9 15  -3.1  995  57  1.3 2  2.7  86    0   61 223 -311  0
3844500 2371500  1  9 16  -3.5  995  60  1.7 2  2.7  88    3   50 225 -309  0
3844500 2371500  1  9 17  -3.8  995  73  1.3 2  2.6  89    4   14 225 -304  0
3844500 2371500  1  9 18  -3.7  996 346  1.6 2  2.6  89    0    0 224 -295  0
3844500 2371500  1  9 19  -3.8  996  28  1.3 5  2.6  90    0    0 239 -289  0
3844500 2371500  1  9 20  -4.0  996  21  1.7 5  2.6  89    0    0 253 -284  0
3844500 2371500  1  9 21  -4.0  997  39  1.0 3  2.5  88    0    0 243 -281  0
3844500 2371500  1  9 22  -4.0  997 350  1.2 4  2.5  89    0    0 238 -279  0
3844500 2371500  1  9 23  -4.0  997 296  0.9 4  2.6  89    0    0 242 -276  0
3844500 2371500  1  9 24  -4.2  997 308  1.2 5  2.6  90    0    0 247 -275  0
3844500 2371500  1 10  1  -4.2  997 357  1.0 5  2.5  90    0    0 252 -273  0
3844500 2371500  1 10  2  -4.7  998  23  1.5 5  2.5  89    0    0 251 -271  0
3844500 2371500  1 10  3  -4.7  998  55  1.5 8  2.4  88    0    0 263 -270  0
3844500 2371500  1 10  4  -5.5  998 312  1.4 5  2.3  87    0    0 262 -269  0
3844500 2371500  1 10  5  -5.1  998  10  1.0 4  2.2  87    0    0 243 -268  0
3844500 2371500  1 10  6  -5.5  998  51  0.8 4  2.2  86    0    0 239 -267  0
3844500 2371500  1 10  7  -5.8  998 339  1.0 5  2.1  85    0    0 242 -266  0
3844500 2371500  1 10  8  -5.6  998 347  0.9 3  2.2  86    0    0 237 -265  0
3844500 2371500  1 10  9  -5.6  999 307  0.9 2  2.2  87    0    8 224 -264  0
3844500 2371500  1 10 10  -5.1  999 360  1.6 2  2.2  87   37   73 219 -266  0
3844500 2371500  1 10 11  -4.6  999  10  0.9 2  2.4  88   72  117 219 -273  0
3844500 2371500  1 10 12  -4.2 1000 348  1.0 2  2.4  87  109  143 218 -284  0
3844500 2371500  1 10 13  -3.9  999  43  2.0 2  2.4  85  124  151 217 -296  0
3844500 2371500  1 10 14  -2.9  999  38  1.4 2  2.5  84  128  130 217 -305  0
3844500 2371500  1 10 15  -3.2  998 343  1.3 0  2.6  84  100   99 208 -309  0
3844500 2371500  1 10 16  -3.3  998  29  1.0 1  2.6  86   45   64 203 -308  0
3844500 2371500  1 10 17  -3.2  998 354  0.7 3  2.6  86    3   13 216 -301  0
3844500 2371500  1 10 18  -3.7  998  32  1.4 2  2.6  86    0    0 221 -292  0
3844500 2371500  1 10 19  -4.2  998 347  1.3 1  2.5  87    0    0 211 -285  0
3844500 2371500  1 10 20  -5.2  999 152  1.3 1  2.4  88    0    0 205 -281  0
3844500 2371500  1 10 21  -5.4  999 275  1.6 3  2.3  88    0    0 211 -278  0
3844500 2371500  1 10 22  -5.4  999 249  0.9 1  2.3  89    0    0 211 -275  0
3844500 2371500  1 10 23  -6.0  999 275  0.2 2  2.2  89    0    0 205 -273  0
3844500 2371500  1 10 24  -6.1  999 260  0.6 4  2.2  90    0    0 215 -271  0
3844500 2371500  1 11  1  -6.1  999 255  0.4 5  2.2  91    0    0 227 -269  0
3844500 2371500  1 11  2  -6.3  999 299  1.2 4  2.2  91    0    0 228 -268  0
3844500 2371500  1 11  3  -6.5  999 289  0.3 8  2.2  91    0    0 240 -267  0
3844500 2371500  1 11  4  -6.7  998 350  0.5 4  2.1  91    0    0 241 -266  0
3844500 2371500  1 11  5  -6.9  998 360  1.0 4  2.1  90    0    0 224 -264  0
3844500 2371500  1 11  6  -7.0  998  11  1.1 4  2.1  90    0    0 224 -264  0
3844500 2371500  1 11  7  -6.7  998 330  1.2 2  2.1  90    0    0 216 -263  0
3844500 2371500  1 11  8  -6.7  998 280  0.9 1  2.1  90    0    0 204 -262  0
3844500 2371500  1 11  9  -6.5  998 297  0.6 2  2.1  90    0   12 205 -261  0
3844500 2371500  1 11 10  -5.9  999 341  0.6 1  2.2  90   90   48 206 -263  0
3844500 2371500  1 11 11  -4.9  999 311  0.6 0  2.3  90  174   65 199 -270  0
3844500 2371500  1 11 12  -3.5  999 215  1.1 1  2.5  90  247   70 203 -282  0
3844500 2371500  1 11 13  -1.7  998 255  1.6 0  2.8  89  269   74 209 -295  0
3844500 2371500  1 11 14   1.3  998 237  2.0 0  3.2  84  251   72 214 -304  0
3844500 2371500  1 11 15   2.5  998 238  1.9 0  3.3  75  183   66 223 -310  0
3844500 2371500  1 11 16   2.6  997 255  1.6 1  3.3  72   91   49 231 -312  0
3844500 2371500  1 11 17   1.6  997 218  1.5 2  3.3  74    9   14 237 -310  0
3844500 2371500  1 11 18   0.5  998 219  0.9 2  3.2  76    0    0 239 -306  0
3844500 2371500  1 11 19   0.9  998 191  3.0 3  2.9  72    0    0 242 -303  0
3844500 2371500  1 11 20   0.6  998 219  2.2 3  2.8  68    0    0 246 -299  0
3844500 2371500  1 11 21  -0.7  998 276  0.8 6  2.8  72    0    0 252 -294  0
3844500 2371500  1 11 22  -0.7  999 261  0.2 3  2.8  76    0    0 252 -289  0
3844500 2371500  1 11 23  -1.0  999 332  1.5 2  2.7  75    0    0 244 -287  0
3844500 2371500  1 11 24  -1.1  998 334  1.3 5  2.7  77    0    0 249 -287  0
3844500 2371500  1 12  1  -1.6  998 337  1.4 8  2.7  78    0    0 266 -286  0
